,Type,Address,District,City,Price (€),Area (sqm.),Year built,Form of ownership
1509,"Kerrostalo | 1h, avokeittiö, kph",Framnäsintie 3 A 45,Masala,Kirkkonummi,118 000,25,2022,Omistusasunto
1510,"Omakotitalo | 4h + iso tupakeittiö, vintti, pihasauna, piharakennus",Haukantie 226,Haukka,Laitila,69 000,180,1896,Omistusasunto
1511,Kerrostalo | 3-4h + k + parveke,Kauppapuistikko 24,Keskusta,Vaasa,195 000,79,1964,Omistusasunto
1512,Rivitalo | 3h + k + s,Martinpojankatu 15,Turtola,Tampere,338 000,75,2013,Omistusasunto
1513,Omakotitalo | 5h + k + khh + 2xkph + s + erill.wc + 2 parveketta,Kivipylvääntie 13B,Bodom,Espoo,797 000,158,1999,Omistusasunto
1514,"Kerrostalo | 2h, k, kph, parveke",Jokiväylä 36 A,Rantavitikka,Rovaniemi,78 000,59,1979,Omistusasunto
1515,"Rivitalo | 2mh, oh, k, ph, s",Mussulantie 2 A 9,Keskusta,Haapajärvi,"18 513,02","73,5",1970,Omistusasunto
1516,Kerrostalo | 3H + KT + S,Sortavalankatu 4a B 43,Niinivaara,Joensuu,"29 427,55","69,5",2020,Asumisoikeusasunto
1517,"Kerrostalo | 2h, k, kph, p",Pitkäkatu 35 B,Mäki-Matti,Jyväskylä,109 000,48,1962,Omistusasunto
1518,"Kerrostalo | 2h, k, s",Johannes Bäckin katu 2 as,,Sastamala,165 000,55,2011,Omistusasunto
1519,Rivitalo | 4h + k + s,Harjutie 17,Vuorentausta,Ylöjärvi,192 000,90,1985,Omistusasunto
1520,"Kerrostalo | 2h, k",Jalavatie 10 C 25,Hakametsä,Uusikaupunki,49 000,"58,5",1975,Omistusasunto
1521,"Kerrostalo | 3h, k",Patteritie 11,Taavetti,Luumäki,42 000,72,1973,Omistusasunto
1522,"Kerrostalo | 1h, kk, kph, vh",Seunalankuja 5 C 20 C,Vatiala,Kangasala,65 000,"34,5",1978,Omistusasunto
1523,Rivitalo | 2h + k + kph,Gumnäsintie 6 B,Pohja,Raasepori,59 000,53,1974,Omistusasunto
1524,"Rivitalo | 4h, k, s (yhtiöjärjestyksen mukaan 4h, k)",Vaahteratie 26 A,Päiväranta,Kuopio,169 000,"112,5",1970,Omistusasunto
1525,Omakotitalo | 4h + k + s,Veisunkatu 18,Veisu,Tampere,219 000,114,1949,Omistusasunto
1526,Kerrostalo | 3h + k,Nattarinkuja 1 A,Nattari,Kangasala,139 000,80,1982,Omistusasunto
1527,Omakotitalo | 7h + k + kph + khh,Veteraanipuistontie 9,Kiikka,Sastamala,165 000,230,1895,Omistusasunto
1528,Kerrostalo | 1h + kk,Kellosepänkatu 11-13,Keskusta,Vaasa,79 900,33,1984,Omistusasunto
1529,"Omakotitalo | Oloh, makuuh, keittiö, khh, pesuh / wc, sauna","Rahamaantie 95,",Porras,Tammela,129 000,91,2014,Omistusasunto
1530,Kerrostalo | 3H + KT + S / VH,Viilukatu 1 A23,Pallo-Tyysterniemi,Lappeenranta,262 500,"62,5",2023,Omistusasunto
1531,Kerrostalo | 4H + KT + S + VH,Viilukatu 1 A22,Pallo-Tyysterniemi,Lappeenranta,413 900,"97,5",2023,Omistusasunto
1532,Kerrostalo | 3H + KT + S + VH,Viilukatu 1 A20,Pallo-Tyysterniemi,Lappeenranta,287 900,"69,5",2023,Omistusasunto
1533,Kerrostalo | 3H + KT + S / VH,Viilukatu 1 A7,Pallo-Tyysterniemi,Lappeenranta,244 500,"59,5",2023,Omistusasunto
1534,Kerrostalo | 2H + KT + S,Viilukatu 1 A9,Pallo-Tyysterniemi,Lappeenranta,210 900,55,2023,Omistusasunto
1535,Kerrostalo | 3H + KT + S + VH,Viilukatu 1 A13,Pallo-Tyysterniemi,Lappeenranta,284 900,"69,5",2023,Omistusasunto
1536,Kerrostalo | 3H + KT + S / VH,Viilukatu 1 A17,Pallo-Tyysterniemi,Lappeenranta,259 500,"62,5",2023,Omistusasunto
1537,Kerrostalo | 3H + KT + S + VH,Viilukatu 1 A6,Pallo-Tyysterniemi,Lappeenranta,283 900,"69,5",2023,Omistusasunto
1538,Kerrostalo | 2H + KT + S,Viilukatu 1 A4,Pallo-Tyysterniemi,Lappeenranta,201 500,55,2023,Omistusasunto
1539,Kerrostalo | 3H + KT + S / VH,Viilukatu 1 A2,Pallo-Tyysterniemi,Lappeenranta,241 500,"59,5",2023,Omistusasunto
1540,Kerrostalo | 2H + KT + S,Viilukatu 1 A1,Pallo-Tyysterniemi,Lappeenranta,209 500,52,2023,Omistusasunto
1541,Kerrostalo | 1h + k + lasitettu p,Satamasaarentie 2,Vuosaari,Helsinki,119 000,34,1967,Omistusasunto
1542,Kerrostalo | 3h + k + kph + p,Ulvilantie 20,Munkkivuori,Helsinki,378 000,67,1958,Omistusasunto
1543,Puutalo-osake | 1h + k,Pitkänlahdenkatu 22 as 11,Vöyrinkaupunki,Vaasa,79 000,"38,5",1904,Omistusasunto
1544,"Kerrostalo | 2h, k",Happotie 4,Tyysterniemi,Lappeenranta,77 000,50,1967,Omistusasunto
1545,"Kerrostalo | 2h, k, p",Lohkaretie 11 B,Särkiniemi,Kuopio,89 000,64,1969,Omistusasunto
1546,Rivitalo | 5h + k + ph + erillinen wc + khh + s + ph / wc + wh + p + terassi,Kaistarniementie 30 E,Hirvensalo,Turku,309 000,136,2007,Omistusasunto
1547,"Omakotitalo | 8 h, k, khh, s",Sankoniementie 2,Haukipudas,Oulu,199 000,180,1975,Omistusasunto
1548,Luhtitalo | 3h + k,Kersantinkuja 2,Huhtiniemi,Lappeenranta,115 000,"75,5",1969,Omistusasunto
1549,"Omakotitalo | 4h, k, s",Timonpuistikko 22,Mutala,Joensuu,145 000,135,1967,Omistusasunto
1550,Paritalo,Lomatie 7 B,Hurttala,Hattula,270 000,125,1987,Omistusasunto
1551,"Kerrostalo | 3h, k, p",Koulukatu 28,Kylpylä,Lappeenranta,135 000,79,1974,Omistusasunto
1552,"Luhtitalo | 3h, k, kph, s, 2 x ranskalainen parveke",Hevosmiehenkuja 1-3,Alppikylä,Helsinki,279 000,"65,5",2021,Omistusasunto
1553,Omakotitalo | 4h + k + k + sauna + takkahuone + suihku + wc,Kärjenkuja 18,Perälä,Laihia,65 000,125,1969,Omistusasunto
1554,Omakotitalo | 5h + k + khh + s,Niittyahontie 17,Hiltulanlahti,Kuopio,359 000,188,2005,Omistusasunto
1555,Paritalo | 3h + k + khh + s + kph + 2wc + vh + autokatos,Kalastajatorpantie 21 B 2,Halkokari,Kokkola,215 000,83,2011,Omistusasunto
1556,"Kerrostalo | 3h, k, p",Jokiväylä 34 A,Rantavitikka,Rovaniemi,117 000,77,1980,Omistusasunto
1557,"Puutalo-osake | 1h, k, rakentamaton ullakko (yj:n mukaan 1h + k)",Amiraalistonkatu 9,Keskusta,Turku,157 000,33,1907,Omistusasunto
1558,Rivitalo | 2h + avokeittiö + s + terassi ja piha (yj 1h + k + s),Satakielentie 10 B 1,Vallinoja,Vantaa,189 000,"39,5",2014,Omistusasunto
1559,"Luhtitalo | 3h, k, kph / s, erill wc, parveke",Pitkäniemenkatu 24,Kalkku,Tampere,139 000,"69,5",1989,Omistusasunto
1560,"Omakotitalo | 5h, k, , ph, s, vh, aula, aula, at",Hanhenkuja 3,Isosanta,Pori,209 000,141,1958,Omistusasunto
1561,Kerrostalo | 1h + k + kh + parveke,Metsästäjänkatu 4 A,Kivistönmäki,Lahti,68 500,35,1972,Omistusasunto
1562,"Rivitalo | 3 h, k, kph, s, wc, vh",Eteläinen Rauhalantie 21,Rauhala,Loviisa,108 000,82,1974,Omistusasunto
1563,"Kerrostalo | 2h, k, kph, lasitettu parveke",Pähkinärinteentie 42,Pähkinärinne,Vantaa,125 000,57,1972,Omistusasunto
1564,"Kerrostalo | 3h, kph, las.p",Tennbyntie 32,Tennby,Parainen,89 000,72,1968,Omistusasunto
1565,Omakotitalo | 3mh + oh + k / rt + psh + s + varasto,Napankuja 3,Koria,Kouvola,109 000,90,1962,Omistusasunto
1566,"Kerrostalo | 3h, k, kph, lasitettu parveke",Puosunrinne 4,Espoonlahti,Espoo,214 000,"80,5",1980,Omistusasunto
1567,Omakotitalo | 5h + k + s + khh + autokatos,Hanikka 14,Hanikka,Espoo,698 000,126,2022,Omistusasunto
1568,"Kerrostalo | 1h, avok, kph / wc, vh",Nycanderinkatu 5,,Hanko,128 000,36,1978,Omistusasunto
1569,"Kerrostalo | 2h, k, s",Madetie 3 A,Haukilahti,Espoo,290 000,55,1987,Omistusasunto
1570,Rivitalo | 4h + k + s,Lähdepuistontie 6 E,Vaarala,Vantaa,269 000,"99,5",1970,Omistusasunto
1571,"Luhtitalo | 2h, kk, s",Koivikontie 2 C,Savio,Kerava,115 000,60,1987,Omistusasunto
1572,"Kerrostalo | 2h, k, kph / wc, vh, lasitettu parveke",Tapiontie 13,Ravikylä,Kouvola,60 000,60,1970,Omistusasunto
1573,"Rivitalo | 4h, k, s, autokatos, autopaikka",Pesäpuunkuja 3 C,Nummela,Vihti,319 000,"92,5",2018,Omistusasunto
1574,Kerrostalo | 1h + k,Sirkkalankatu 13a,Itäinen Keskusta,Turku,196 000,55,1928,Omistusasunto
1575,"Omakotitalo | 6h, k, khh, kph, s, 3wc, vh, ak, var, tekn",Kennääntie 476,Puuppola,Jyväskylä,260 000,168,2004,Omistusasunto
1576,Omakotitalo | 5-6h + k + kph + s + erillinen wc + talousrakennus hevostalleineen,Puntaistentie 595,Helsingby,Mustasaari,259 000,190,1900,Omistusasunto
1577,"Rivitalo | 4h, k, s, kph, khh, autotalli",Jynkänmäenkatu 2,Saaristokaupunki,Kuopio,247 000,95,2010,Omistusasunto
1578,"Kerrostalo | 1, k, kph",Sörnäisten rantatie 8,Hakaniemi,Helsinki,250 000,35,1938,Omistusasunto
1579,"Omakotitalo | kuisti, et aula, oh, k, kph / wc, vh. Yläkerta 2xmh, wc.",Puistotie 7,Märynummi,Salo,118 000,80,1930,Omistusasunto
1580,"Omakotitalo | 4h, k, takkahuone, kph / khh / s, 2x erill wc, vh, autotalli / varasto, terassi / uima-allas",Ruusurinne 4,Kiviaho,Lempäälä,489 000,"130,5",2017,Omistusasunto
1581,Kerrostalo | 3h + kt + p,Kalasatamankatu 26 A 19,Kalasatama,Helsinki,423 473,"63,5",2024,Omistusasunto
1582,Omakotitalo | 1 mh + oloh + k + s + kph + khh,Sutkintie 45,,Kauhava,67 000,84,1993,Omistusasunto
1583,Kerrostalo,Männistöntie 11 C 17,Impivaara,Vaasa,"16 877,75",53,2001,Asumisoikeusasunto
1584,Kerrostalo | 3h + kt + p,Kalasatamankatu 26 A 14,Kalasatama,Helsinki,423 473,"63,5",2024,Omistusasunto
1585,"Kerrostalo | 3k, k",Inarintie 13 A,Mertala,Savonlinna,37 000,"66,5",1969,Omistusasunto
1586,"Erillistalo | 4h, k, s, ph, khh / wc, tkn, ak",Kärppäkuja 2 A,Haapala,Karkkila,195 000,125,2012,Omistusasunto
1587,Kerrostalo | 1h + alk + kt + s,Kievarinkaari 2,Hyrylä,Tuusula,182 000,42,2014,Omistusasunto
1588,"Kerrostalo | 3h, k, kph, wc, p",Pohjoiskauppatori 3 B,Keskusta,Pori,119 000,"85,5",1956,Omistusasunto
1589,Kerrostalo | 3h + kt + p,Kalasatamankatu 26 A 15,Kalasatama,Helsinki,459 205,"69,5",2024,Omistusasunto
1590,Omakotitalo | 6h + k + khh + 2 kph + sauna + kellaritilaa,Vanhankouluntie 138,Takamaa,Ylöjärvi,950 000,200,1936,Omistusasunto
1591,Kerrostalo | 3h + kt + s,Isännäntie 6 A40,Keskusta,Seinäjoki,348 650,"82,5",2024,Omistusasunto
1592,Kerrostalo | 1h + kt + alk,Isännäntie 6 A32,Keskusta,Seinäjoki,154 000,32,2024,Omistusasunto
1593,Kerrostalo | 1h + kt + alk,Isännäntie 6 A39,Keskusta,Seinäjoki,158 500,32,2024,Omistusasunto
1594,Kerrostalo | 1h + kt + alk,Isännäntie 6 A30,Keskusta,Seinäjoki,154 000,32,2024,Omistusasunto
1595,Kerrostalo | 1h + kt + alk,Isännäntie 6 A14,Keskusta,Seinäjoki,146 500,32,2024,Omistusasunto
1596,Kerrostalo | 1h + kt + alk,Isännäntie 6 A24,Keskusta,Seinäjoki,149 500,32,2024,Omistusasunto
1597,Kerrostalo | 1h + kt + alk,Isännäntie 6 A22,Keskusta,Seinäjoki,149 500,32,2024,Omistusasunto
1598,Kerrostalo | 1h + kt + alk,Isännäntie 6 A16,Keskusta,Seinäjoki,146 500,32,2024,Omistusasunto
1599,Kerrostalo | 1h + kt + alk,Isännäntie 6 A8,Keskusta,Seinäjoki,143 500,32,2024,Omistusasunto
1600,Kerrostalo | 1h + kt + alk,Isännäntie 6 A6,Keskusta,Seinäjoki,143 500,32,2024,Omistusasunto
1601,Kerrostalo | 2h + kt + s,Isännäntie 6 A38,Keskusta,Seinäjoki,226 500,"48,5",2024,Omistusasunto
1602,Kerrostalo | 2h + kt + s,Isännäntie 6 A41,Keskusta,Seinäjoki,218 400,"47,5",2024,Omistusasunto
1603,Kerrostalo | 2h + kt + s,Isännäntie 6 A36,Keskusta,Seinäjoki,218 400,"47,5",2024,Omistusasunto
1604,Kerrostalo | 2h + kt + s,Isännäntie 6 A34,Keskusta,Seinäjoki,212 500,"47,5",2024,Omistusasunto
1605,Kerrostalo | 2h + kt + s,Isännäntie 6 A31,Keskusta,Seinäjoki,220 600,"48,5",2024,Omistusasunto
1606,Kerrostalo | 2h + kt + s,Isännäntie 6 A28,Keskusta,Seinäjoki,212 500,"47,5",2024,Omistusasunto
1607,Kerrostalo | 2h + kt + s,Isännäntie 6 A26,Keskusta,Seinäjoki,206 700,"47,5",2024,Omistusasunto
1608,Kerrostalo | 2h + kt + s,Isännäntie 6 A20,Keskusta,Seinäjoki,206 700,"47,5",2024,Omistusasunto
1609,Kerrostalo | 2h + kt + s,Isännäntie 6 A23,Keskusta,Seinäjoki,214 600,"48,5",2024,Omistusasunto
1610,Kerrostalo | 2h + kt + s,Isännäntie 6 A12,Keskusta,Seinäjoki,202 700,"47,5",2024,Omistusasunto
1611,Kerrostalo | 2h + kt + s,Isännäntie 6 A18,Keskusta,Seinäjoki,202 700,"47,5",2024,Omistusasunto
1612,Kerrostalo | 2h + kt + s,Isännäntie 6 A10,Keskusta,Seinäjoki,198 800,"47,5",2024,Omistusasunto
1613,Kerrostalo | 2h + kt + s,Isännäntie 6 A4,Keskusta,Seinäjoki,198 800,"47,5",2024,Omistusasunto
1614,Kerrostalo | 2h + kt + s,Isännäntie 6 A7,Keskusta,Seinäjoki,206 700,"48,5",2024,Omistusasunto
1615,Kerrostalo | 2h + kt + s,Isännäntie 6 A15,Keskusta,Seinäjoki,210 700,"48,5",2024,Omistusasunto
1616,Kerrostalo | 2h + kt + s,Isännäntie 6 A3,Keskusta,Seinäjoki,202 700,"48,5",2024,Omistusasunto
1617,Kerrostalo | 1h + kt + alk,Isännäntie 6 A42,Keskusta,Seinäjoki,182 900,"37,5",2024,Omistusasunto
1618,Kerrostalo | 1h + kt + alk,Isännäntie 6 A35,Keskusta,Seinäjoki,177 900,"37,5",2024,Omistusasunto
1619,Kerrostalo | 1h + kt + alk,Isännäntie 6 A27,Keskusta,Seinäjoki,172 800,"37,5",2024,Omistusasunto
1620,Kerrostalo | 1h + kt + alk,Isännäntie 6 A19,Keskusta,Seinäjoki,169 400,"37,5",2024,Omistusasunto
1621,Kerrostalo | 1h + kt + alk,Isännäntie 6 A2,Keskusta,Seinäjoki,140 500,32,2024,Omistusasunto
1622,Kerrostalo | 1h + kt + alk,Isännäntie 6 A11,Keskusta,Seinäjoki,166 100,"37,5",2024,Omistusasunto
1623,Kerrostalo | 3h + kt + vh + s + wc,Isännäntie 6 A37,Keskusta,Seinäjoki,418 600,"101,5",2024,Omistusasunto
1624,Kerrostalo | 3h + kt + s,Isännäntie 6 A21,Keskusta,Seinäjoki,283 900,69,2024,Omistusasunto
1625,Kerrostalo | 3h + kt + s,Isännäntie 6 A29,Keskusta,Seinäjoki,291 400,69,2024,Omistusasunto
1626,Kerrostalo | 3h + kt + s,Isännäntie 6 A5,Keskusta,Seinäjoki,273 700,69,2024,Omistusasunto
1627,Kerrostalo | 3h + kt + s,Isännäntie 6 A33,Keskusta,Seinäjoki,339 900,"82,5",2024,Omistusasunto
1628,Kerrostalo | 3h + kt + s,Isännäntie 6 A17,Keskusta,Seinäjoki,325 500,"82,5",2024,Omistusasunto
1629,Kerrostalo | 3h + kt + s,Isännäntie 6 A25,Keskusta,Seinäjoki,331 200,"82,5",2024,Omistusasunto
1630,Kerrostalo | 3h + kt + s,Isännäntie 6 A13,Keskusta,Seinäjoki,278 800,69,2024,Omistusasunto
1631,Kerrostalo | 3h + kt + s,Isännäntie 6 A9,Keskusta,Seinäjoki,319 700,"82,5",2024,Omistusasunto
1632,Kerrostalo | 3h + kt + s,Isännäntie 6 A1,Keskusta,Seinäjoki,257 300,69,2024,Omistusasunto
1633,Kerrostalo | 3h + kt + p,Kalasatamankatu 26 A 5,Kalasatama,Helsinki,395 220,"69,5",2024,Omistusasunto
1634,Kerrostalo | 2h + k + kph + s + las.parv,Valurinkuja 2 A 165,Leppävaara,Espoo,299 000,51,2010,Omistusasunto
1635,Rivitalo | 2h + avok + s,Honkatie 8,Kausala,Iitti,91 500,52,1983,Omistusasunto
1636,Erillistalo | 4h + ke + sa,Kedonperäntie 6 E,,Liminka,209 000,87,2022,Omistusasunto
1637,Erillistalo | 5h + k + khh + ph + s + 2 x wc,Laidunmaanraitti 1 B,Nöykkiö,Espoo,517 797,106,2023,Omistusasunto
1638,Erillistalo | 5h + k + khh + ph + s + 2 x wc,Laidunmaanraitti 1 C,Nöykkiö,Espoo,558 563,110,2023,Omistusasunto
1639,"Omakotitalo | 4h, k, kph, s, suihku / wc, erill.wc, vh, työtila, verstas, var, at",Nuolialantie 17,Härmälä,Tampere,198 000,120,1929,Omistusasunto
1640,Kerrostalo | 2-3h + k + p,Kalevan puistotie 21,Kaleva,Tampere,355 000,"82,3",1951,Omistusasunto
1641,"Omakotitalo | 3-4h, k, wc, s, kph, khh, vh, var",Näreperä 6,Vaajakoski,Jyväskylä,110 000,109,1949,Omistusasunto
1642,"Omakotitalo | 4h, k, rt, tkh, kph, 2 wc, kuisti",Untamontie 5,Mäkikylä,Kouvola,148 000,160,-,Omistusasunto
1643,Kerrostalo | 3h + k,Tarjanteenkatu 13,Hervanta,Tampere,129 000,"75,5",1976,Omistusasunto
1644,Rivitalo | 4h + vh + k + kph + s + 2wc + las.p + var + ak,Käköläntie 25 B 5,Luonnonmaa,Naantali,393 000,109,2018,Omistusasunto
1645,"Rivitalo | 3h, k, s",Anunkuja 11,Saareksiinmäki,Imatra,118 000,75,1965,Omistusasunto
1646,Kerrostalo | 2H + K + S,Kirkkotie 3 C16,Keskusta,Kempele,99 000,43,1998,Omistusasunto
1647,Kerrostalo | 4h + k + wc + ph,Vapaudentie 53-55 D 39,Keskusta,Seinäjoki,0,98,1953,Omistusasunto
1648,"Omakotitalo | Päätalo, aitta, varasto, piharakennuksia",Kasiniementie 33,,Kuhmoinen,17 900,72,1947,Omistusasunto
1649,Rivitalo | 3-4h + k + kph + s + wc,Nikinväylä 3 D,Atala,Tampere,230 000,84,1984,Omistusasunto
1650,Kerrostalo | 1h + kk,Peltotie 2,Nummela,Vihti,71 900,27,1970,Omistusasunto
1651,Kerrostalo | 1h + k,Uudenkylänkatu 6 C 41,Uusikylä,Tampere,139 500,34,1970,Omistusasunto
1652,"Omakotitalo | 3h, k, ph, s, wc, varasto, autotalli",Heinäsuontie 5,Heinäsuo,Akaa,79 000,122,1962,Omistusasunto
1653,"Kerrostalo | 2h, k, rt, kph, vh, et, las. parveke",Birger Jaarlin katu 3,Keskusta,Hämeenlinna,95 000,56,1974,Omistusasunto
1654,"Rivitalo | 1 mh, k / oh, kph, s, terassi",Koskelontie 5,Murtosenmutka,Pori,125 000,50,2014,Omistusasunto
1655,Kerrostalo | 3H + K + S,Palokorvenkatu 7,Jaakkola,Kerava,"15 491,51","78,5",1993,Asumisoikeusasunto
1656,Rivitalo | 4H + KODINH. + K + S,Huhtalahdentie 10,Kuokkala,Jyväskylä,"31 883,55",95,2002,Asumisoikeusasunto
1657,Erillistalo | 5h + k + kph / wc + sauna / kph + th + khh + wc + varastot,Naurismäki 4,Latokaski,Espoo,795 000,169,2013,Omistusasunto
1658,Kerrostalo | 1H + KT,Järvihelmenkatu 1 C 27,Saaristokaupunki,Kuopio,"18 962,07",32,2017,Asumisoikeusasunto
1659,"Rivitalo | 3h, k, s, wc",Ollaksentie 33 A2,Ylästö,Vantaa,313 000,78,2006,Omistusasunto
1660,Kerrostalo | 2 h + k,Koskelantie 31,Käpylä,Helsinki,275 000,44,1952,Omistusasunto
1661,"Kerrostalo | 2h, kk, kph, vh, ransk.p",Vanha Nurmijärventie 19,Vantaanlaakso,Vantaa,142 000,"40,5",1955,Omistusasunto
1662,Omakotitalo | 5 h + k + wc + vh + s + at + ah + var + kellari + 2 ullakkoa,Ylännekatu 6,Nummi,Turku,180 000,"100,5",1956,Omistusasunto
1663,"Rivitalo | 2h, k, kph, s",Laamannintie 7 C,Jyskä,Jyväskylä,132 000,"57,6",1999,Omistusasunto
1664,"Kerrostalo | 3h, k, kph, wc, vh, parveke",Laajavuorenrinne 6,Martinlaakso,Vantaa,136 500,"74,5",1972,Omistusasunto
1665,Kerrostalo | 2h + k + kph + s,Sastamalankatu 7 A,Keskusta,Sastamala,49 500,66,1982,Omistusasunto
1666,Omakotitalo | 4h + k + s,Tuohikuja 7,Hyllykallio,Seinäjoki,287 000,140,1992,Omistusasunto
1667,"Omakotitalo | 4h, k",Metsähuoneentie 618,Marjoniemi,Heinola,85 000,60,1950,Omistusasunto
1668,Rivitalo | 2h + k + s,Kuhilaskatu 3 B,Jouppi,Seinäjoki,95 000,58,1983,Omistusasunto
1669,"Kerrostalo | 1h, kk",Häyrisentie 31-33 A,Keskusta,Pieksämäki,17 500,26,1973,Omistusasunto
1670,"Omakotitalo | 4h, k, rh, vh, th, khh, s, psh, 4x var, kell.",Kotipellonkatu 23,Linnainmaa,Tampere,345 000,122,1987,Omistusasunto
1671,Kerrostalo | 2h + k + s,Vapaudenkatu 4 A,Keskusta,Sastamala,110 000,51,1985,Omistusasunto
1672,Kerrostalo | 1h + kk + s,Pohjolankatu 6 A,Keskusta,Kajaani,89 000,35,2001,Omistusasunto
1673,"Kerrostalo | 2h, k, s, p",Ihanakatu 13 B A,Armonkallio,Tampere,182 000,"50,5",1985,Omistusasunto
1674,Kerrostalo | 2h + kt + s,Peltotie 2,Siilinpää,Siilinjärvi,"25 102,88",54,2018,Asumisoikeusasunto
1675,Kerrostalo | 2h + k + s,Särkilahdenkatu 11,Varppeenseutu,Raisio,"25 030,29",63,2011,Asumisoikeusasunto
1676,Rivitalo | 2h + k + s,Villenranta 3 A,Kiviniemi,Oulu,135 000,49,1994,Omistusasunto
1677,"Omakotitalo | 8h, avok, 2kph, khh, s, 3wc, vh, at",Valoniemenkuja 10,Parainen,Parainen,798 000,"225,5",2010,Omistusasunto
1678,Luhtitalo | 3h + kt + s,Sädekuja 3a4,Marjala,Joensuu,158 000,69,2011,Omistusasunto
1679,"Omakotitalo | 5h, k, rt, khh, s + at, ak",Väinämöisentie 8,Linnavuori,Nokia,364 000,"168,4",2015,Omistusasunto
1680,Kerrostalo | 2H + KK + S,Asuntamaanrinne 1 A 21,Vuores,Tampere,"26 497,21","51,5",2015,Asumisoikeusasunto
1681,Kerrostalo | 1h + k,Tuulikinkatu 2,Hovila,Kotka,22 000,33,1970,Omistusasunto
1682,Omakotitalo | 2mh + k + oh + takkah + kph + s + wc + ullakko,Pitkäkatu 26,Keskilohja,Lohja,179 000,99,1951,Omistusasunto
1683,"Kerrostalo | 4h, avokeittiö, 2xkph, s, pukuhuone, wc, khh, lasitettu iso parveke",Leppävaarankatu 17,Leppävaara,Espoo,529 000,121,2001,Omistusasunto
1684,"Rivitalo | 3 h, avokeittiö, kph, s, wc, piha, p (yj:n mukaan 3 h + k + s)",Vanhaistentie 14,Kannelmäki,Helsinki,198 000,"85,6",1974,Omistusasunto
1685,Omakotitalo | 5h + k + rt + khh / wc + työtila + kph / wc,Kyrösjärventie 22,Siuro,Nokia,335 000,126,1907,Omistusasunto
1686,"Kerrostalo | 1h, kk, alkovi, kph, sauna, lasitettu parveke",Peuramäentie 3,Sepänkylä,Espoo,164 000,"36,5",1989,Omistusasunto
1687,"Kerrostalo | 4h, avok, kph / wc, 2 x vh",Polvikatu 5,Juhannuskylä,Tampere,339 000,79,1915,Omistusasunto
1688,Kerrostalo | 3H + KT,Heittoniitynkuja 6 D 139,Hervanta,Tampere,"29 357,57",70,2022,Asumisoikeusasunto
1689,Rivitalo | 3h + k + s + parvi,Kuninkaanmäki 5,Koskenkylän Saha,Loviisa,238 000,"76,5",1989,Omistusasunto
1690,"Omakotitalo | 3 h + k + wc + kylmä vintti + kellarissa pesutilat, s, pannuhuone ja at / varasto",Lentokentäntie 205,Keskusta,Kruunupyy,45 000,90,1957,Omistusasunto
1691,"Kerrostalo | 2h, k, s",Rautatienkatu 52,,Oulu,189 000,52,2008,Omistusasunto
1692,"Rivitalo | 4h, k, s",Männistöntie 4,Veikkola,Kirkkonummi,245 000,114,1975,Omistusasunto
1693,"Omakotitalo | 5h, k",Metsäkatu 3,Polari,Karkkila,137 000,110,1947,Omistusasunto
1694,"Kerrostalo | 2h, k, kph",Kuusikallionkuja 3 B,Olari,Espoo,225 000,46,1972,Omistusasunto
1695,Omakotitalo | 4h + k + khh + s,Tavinkatu 19,Peipohja,Kokemäki,115 000,105,1989,Omistusasunto
1696,Kerrostalo | 2h + k + s,Jyrkäntie 52 B 12,Saaristokaupunki,Kuopio,210 000,"45,5",2024,Omistusasunto
1697,Kerrostalo | 3h + k + s,Jyrkäntie 52 A 8,Saaristokaupunki,Kuopio,362 000,77,2024,Omistusasunto
1698,Paritalo | 5h + k + kph,Harbonkatu 6,Vuosaari,Helsinki,528 000,120,2013,Omistusasunto
1699,"Omakotitalo | 5-6 h, k, s, khh. ak, var",Saunaniementie 6 D,Saunalahti,Espoo,769 000,166,2017,Omistusasunto
1700,Rivitalo | Rivitalon päätyhuoneisto Neuvottomassa,Verkkokuja 5,Neuvoton,Hamina,69 500,79,1985,Omistusasunto
1701,Omakotitalo | 5 h + k + s,Kuutinkuja 2,Karhukallio,Imatra,172 000,130,1978,Omistusasunto
1702,"Kerrostalo | 2h, parvi, avok, vh, kph, lasitettu terassi, terassi",Uudenmaankatu 28,Punavuori,Helsinki,487 000,"39,5",2008,Omistusasunto
1703,Kerrostalo | Remontoitu kaksio Karhuvuoresta!,Haltijantie 3,Karhuvuori,Kotka,33 000,57,1970,Omistusasunto
1704,Kerrostalo | Kaksio Kotkansaarelta!,Kymenlaaksonkatu 4,Kotkansaari,Kotka,57 000,48,1948,Omistusasunto
1705,"Kerrostalo | 2h, kk",Töölönkatu 27 A,Töölö,Helsinki,449 000,49,1928,Omistusasunto
1706,Kerrostalo | 2h + k + ph + pvk,Savilahdenkatu 2,Keskusta,Mikkeli,139 000,74,1952,Omistusasunto
1707,Rivitalo | 1 h + kk,Patotie 3,Rantakylä,Joensuu,54 000,30,1975,Omistusasunto
1708,"Paritalo | 3h, kt, s, terassi (Yhtj. 3 h + k + s)",Verkkotie 30,Vuosaari,Helsinki,289 000,78,1993,Omistusasunto
1709,"Omakotitalo | 3mh, k, wc, kph, s, khh, th, tkh, las.ter, vhx2",Käpytie 21,Villähde,Lahti,185 000,120,1977,Omistusasunto
